,Price,Age,Odometer,mileage,engineCC,powerBhp,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,FuelType_Diesel,FuelType_Electric,FuelType_LPG,FuelType_Petrol,Transmission_Manual,OwnerType_Fourth +ACY- Above,OwnerType_Second,OwnerType_Third
1478,2.65,5,51000,20.92,998.0,67.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1479,5.27,3,42527,20.4,1197.0,81.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1480,2.48,6,45000,22.1,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1481,6.0,9,70000,12.8,2494.0,102.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1482,8.9,11,92000,11.5,2982.0,171.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1483,18.0,8,57156,18.88,1995.0,184.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1484,11.64,4,53211,16.8,1395.0,138.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1485,8.99,1,80000,11.5,2982.0,171.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1486,5.25,11,74000,15.5,1896.0,105.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1487,2.95,9,37000,23.0,1396.0,90.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1488,2.65,7,64000,21.02,1248.0,88.76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1489,4.0,7,57197,15.04,1598.0,103.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1490,12.5,4,55000,17.6,1582.0,126.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1491,3.25,6,33000,21.1,1197.0,85.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1492,4.0,12,70000,13.1,1997.0,141.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1493,6.25,8,75000,15.1,2179.0,140.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1494,5.8,4,58095,21.66,1498.0,108.62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1495,5.0,5,7445,17.57,1193.0,88.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1496,58.73,4,17652,12.9,2993.0,270.88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1497,17.49,2,28321,14.28,1798.0,138.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1498,1.95,9,69000,19.0,998.0,66.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1499,3.0,13,80000,11.1,2354.0,142.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1500,5.5,6,42365,17.0,1197.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1501,16.5,7,123000,12.55,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1502,14.5,9,40000,11.74,1796.0,186.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1503,7.79,4,30112,27.39,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1504,8.27,3,43775,20.77,1248.0,88.76,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1505,97.07,1,26013,12.65,2993.0,255.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1506,2.15,8,56000,12.9,1598.0,102.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1507,3.0,12,95000,12.9,1799.0,130.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1508,28.79,6,41089,16.09,1995.0,184.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1509,5.45,9,41988,20.0,1968.0,138.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1510,3.95,7,72486,23.4,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1511,16.0,7,92000,23.3,1984.0,150.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1512,4.25,7,40000,17.5,1298.0,85.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1513,34.5,6,56000,12.7,2179.0,187.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1514,2.6,12,125000,11.7,2354.0,177.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1515,13.48,3,29219,12.99,2494.0,100.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1516,32.1,2,39927,12.55,2982.0,168.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1517,6.17,2,38593,18.7,1199.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1518,5.5,5,32000,17.0,1497.0,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1519,9.15,3,28226,28.4,1248.0,73.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,4.5,6,95000,21.64,1461.0,84.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1521,10.5,6,194000,12.99,2494.0,100.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1522,5.37,4,14821,19.4,1198.0,86.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1523,5.45,8,52000,15.04,1598.0,103.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1524,9.25,4,33000,16.0,2179.0,140.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1525,7.7,4,29200,23.0,1498.0,98.96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1526,7.99,8,99754,17.72,1968.0,108.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1527,3.0,8,49000,20.36,1197.0,78.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1528,4.0,15,299322,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1529,6.69,2,38310,20.65,1248.0,88.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1530,4.25,6,56000,22.9,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1531,10.5,3,31300,21.72,1498.0,108.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1532,22.55,1,11241,13.68,2393.0,147.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1533,5.2,6,48000,17.01,1591.0,121.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1534,11.87,1,23882,17.4,1497.0,117.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1535,6.99,6,65000,26.0,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1536,5.0,9,50000,20.54,1598.0,103.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1537,44.0,6,25000,12.19,2967.0,236.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1538,2.79,5,21000,22.74,796.0,47.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1539,2.9,8,148000,21.12,1248.0,88.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1540,9.85,4,68000,15.29,1591.0,121.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1541,49.0,6,52000,12.0,2987.0,224.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1542,9.25,4,19000,16.55,2498.0,105.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1543,3.75,9,74000,22.32,1582.0,126.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1544,7.29,3,30279,26.1,1498.0,99.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1545,23.5,4,20000,20.7,1496.0,113.98,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1546,2.6,7,34834,14.0,796.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1547,3.1,5,90000,21.03,1461.0,65.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1548,29.98,4,38730,14.21,2143.0,203.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549,6.73,4,57390,19.01,1461.0,108.45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1550,3.5,4,100000,23.4,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1551,2.35,9,50000,16.47,1198.0,73.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1552,16.13,3,64961,16.0,2179.0,140.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1553,5.9,6,72465,16.47,1198.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1554,3.9,8,68776,21.1,1197.0,85.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1555,1.5,15,150000,14.7,1598.0,112.41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1556,6.95,8,68000,12.8,2494.0,102.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1557,7.0,5,33000,26.0,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1558,7.23,3,22389,17.0,1198.0,73.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1559,3.81,8,90000,21.5,1248.0,88.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1560,4.5,8,42000,18.6,1197.0,85.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1561,12.6,3,38767,19.67,1582.0,126.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1562,48.0,5,21000,12.07,2967.0,241.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1563,2.96,10,59136,19.7,796.0,46.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1564,3.25,6,36000,25.8,1498.0,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1565,8.5,9,95000,18.33,1968.0,167.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1566,8.75,7,51000,19.5,1582.0,126.24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1567,3.08,9,36411,18.9,998.0,67.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1568,41.5,3,40000,12.81,1999.0,148.31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1569,7.0,4,27300,17.8,1497.0,117.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1570,11.5,9,29813,14.74,1991.0,181.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1571,2.6,9,71000,20.51,998.0,67.04,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1572,4.3,6,32000,22.32,1582.0,126.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1573,8.35,3,19234,17.5,1373.0,80.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1574,24.9,3,50510,17.06,1968.0,141.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1575,13.75,9,102000,15.06,1995.0,177.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1576,3.85,6,42277,24.0,1186.0,73.97,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1577,23.25,6,46000,13.0,2143.0,201.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1578,7.0,8,35000,13.6,2523.0,63.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1579,5.75,5,50000,18.9,1197.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1580,1.65,12,62000,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
1581,6.5,8,78000,19.33,1968.0,138.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1582,7.5,9,79000,17.67,1968.0,138.08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1583,72.94,1,6773,14.75,2967.0,245.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1584,11.0,10,135000,11.5,2982.0,171.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1585,3.02,7,36716,18.9,1061.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1586,3.32,7,65060,21.1,814.0,55.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1587,3.24,7,33000,19.4,1198.0,86.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1588,2.35,5,11110,22.74,796.0,47.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1589,5.5,7,63000,15.96,2523.0,62.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1590,6.75,5,27030,17.8,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1591,6.15,5,19600,15.0,1598.0,103.52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1592,5.45,4,27755,22.0,1197.0,81.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1593,2.3,7,20000,21.1,814.0,55.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
1594,6.21,5,24782,20.85,1197.0,83.14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1595,5.21,6,47303,19.34,1198.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1596,11.99,12,71000,8.3,4134.0,250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1597,3.1,10,135000,17.8,1248.0,75.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1598,7.5,3,1000,13.49,2179.0,138.03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1599,4.0,4,29000,20.14,1498.0,88.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1600,7.73,4,36367,17.8,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1601,7.8,5,38000,17.4,1497.0,117.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1602,1.3,9,83969,16.1,796.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1603,4.42,6,82621,20.14,1498.0,88.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1604,4.0,11,89000,12.5,1991.0,147.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1605,13.0,4,54000,16.0,2179.0,140.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1606,5.38,5,61691,25.8,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1607,3.25,9,32200,17.0,1197.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1608,3.87,4,68630,20.51,998.0,67.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1609,8.25,6,61000,16.96,1968.0,138.03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1610,9.28,2,32644,20.73,1373.0,91.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1611,6.25,8,85000,11.79,2179.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1612,1.15,12,75000,15.26,1150.0,74.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
1613,7.8,4,40347,20.73,1373.0,91.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1614,4.5,8,60788,23.0,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1615,7.56,2,18664,18.7,1199.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1616,16.08,3,57847,16.0,2179.0,140.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1617,4.5,8,52237,17.0,1197.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1618,5.0,8,128000,22.32,1582.0,126.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1619,2.2,9,54000,19.81,1086.0,68.05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1620,4.0,6,49800,23.1,998.0,67.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1621,2.51,8,98000,20.86,1199.0,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1622,4.75,5,60095,25.2,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1623,2.0,12,68000,16.0,1086.0,66.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1624,2.1,10,81402,20.36,1197.0,78.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1625,6.25,7,38000,16.5,1499.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1626,10.6,9,92239,11.5,2987.0,210.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1627,6.0,3,49224,25.2,1248.0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1628,0.45,16,12000,16.1,796.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1629,2.5,10,54898,16.1,1298.0,88.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1630,12.75,2,2500,15.29,1591.0,121.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1631,30.29,3,32838,17.05,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1632,1.6,14,27076,13.8,1299.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1633,7.54,3,75445,22.7,1498.0,89.84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1634,6.84,5,46601,20.73,1373.0,91.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1635,6.0,8,72000,18.33,1968.0,167.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1636,8.0,3,27000,27.3,1498.0,98.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1637,24.74,4,68193,17.11,1968.0,174.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1638,5.5,3,34429,24.0,1120.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1639,36.0,7,46000,12.0,2987.0,224.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1640,11.79,7,80544,12.99,2494.0,100.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1641,3.0,9,42000,16.95,1498.0,97.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1642,6.75,9,94821,20.0,1968.0,138.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1643,1.4,14,100000,14.49,1399.0,92.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1644,5.75,6,57000,24.2,1498.0,98.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1645,3.4,10,79894,21.1,1248.0,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1646,4.89,9,44748,16.47,1198.0,73.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1647,4.95,7,31000,13.24,1598.0,102.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1648,3.49,7,60587,16.98,998.0,66.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1649,3.85,9,32000,23.59,1364.0,78.08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1650,6.35,6,43772,17.0,1497.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1651,7.08,3,23576,18.9,1197.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1652,38.0,3,4000,13.6,1999.0,177.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1653,6.25,8,62000,12.05,2179.0,120.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1654,10.15,9,36000,11.74,1796.0,186.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1655,10.75,6,80000,13.7,1798.0,157.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1656,4.65,8,137008,18.1,1991.0,147.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1657,4.75,10,61001,12.05,2179.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1658,7.78,5,52191,17.1,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1659,6.75,4,77076,23.0,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1660,2.99,12,56000,16.4,1497.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1661,2.35,7,21000,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1662,3.65,7,89429,25.8,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1663,2.74,8,45631,22.5,998.0,67.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1664,3.5,7,53959,19.4,1198.0,86.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1665,4.76,6,55804,17.0,1197.0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1666,6.2,4,25899,15.04,1598.0,103.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1667,2.35,12,82000,18.7,1896.0,66.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1668,24.5,6,52000,13.0,2143.0,204.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1669,6.0,7,20000,13.24,1598.0,102.57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1670,3.65,3,31829,21.1,814.0,55.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1671,6.26,4,18094,18.6,1197.0,85.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1672,2.1,9,80000,19.5,1461.0,68.61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1673,32.95,5,11964,13.22,2967.0,241.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1674,7.8,2,22684,18.6,1197.0,81.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1675,4.25,6,43521,19.4,1198.0,86.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1676,4.86,6,49386,17.5,1298.0,85.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1677,4.9,3,12248,18.9,1197.0,81.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1678,7.06,6,67771,11.68,2498.0,112.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1679,4.5,5,60007,17.21,1798.0,189.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1680,3.22,9,48624,24.07,998.0,67.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1681,3.25,6,30000,22.07,1199.0,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1682,4.53,4,81605,18.9,1197.0,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1683,34.78,3,32642,14.84,2143.0,170.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1684,6.5,6,34200,15.74,1591.0,121.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1685,2.25,10,72204,15.7,1172.0,67.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1686,8.0,9,156347,12.99,2494.0,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1687,8.37,3,47357,18.49,1493.0,100.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1688,5.39,5,61738,20.14,1498.0,88.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1689,37.3,2,32586,22.48,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1690,70.8,2,40129,11.57,2987.0,254.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1691,22.25,8,51000,11.74,2987.0,254.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1692,6.03,2,10393,18.9,1197.0,81.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1693,4.9,9,46000,13.7,1798.0,157.75,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1694,3.96,7,21000,16.95,1197.0,78.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1695,4.6,9,113562,23.0,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1696,5.5,9,100010,12.05,2179.0,120.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1697,3.25,7,63107,19.4,1198.0,86.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1698,6.25,3,58500,18.6,1197.0,81.83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1699,3.0,13,90000,10.9,2499.0,143.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1700,4.25,9,108242,16.8,1493.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1701,12.25,9,146300,11.5,2982.0,171.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1702,10.95,9,62943,17.05,1995.0,184.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1703,16.5,7,65000,12.55,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
